Customer_ID,Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter,Churned
CUST-000138,29.0,Female,Singapore,Singapore,0.3,22.4,4.6,8.48,51.06,7,7,95.88,44,72.96,31.1,78.99,2,1,52.45,5.6,2,701.15,114.03,2024-Q3,1
CUST-000139,41.0,Female,Philippines,Manila,7.8,8.1,8.6,12.84,47.83,13,10,55.18,27,35.53,3.71,58.3,2,5,74.09,3.8,2,609.58,33.51,2025-Q1,0
CUST-000140,47.0,Male,Indonesia,Surabaya,4.5,2.8,20.7,7.69,38.53,4,5,50.26,72,65.01,31.62,13.55,2,2,55.71,4.9,3,316.49,10.43,2024-Q3,0
CUST-000141,35.0,Female,Singapore,Singapore,2.7,22.0,11.0,8.96,16.89,5,8,20.04,43,20.32,9.24,85.58,0,1,53.17,4.5,3,207.01,28.05,2025-Q1,0
CUST-000142,54.0,Female,Singapore,Singapore,0.6,30.6,20.8,8.67,44.29,2,10,115.75,89,44.97,21.75,75.44,2,0,23.69,3.2,3,1220.65,203.98,2024-Q2,0
CUST-000143,43.0,Male,Thailand,Bangkok,4.8,10.3,19.0,4.61,42.8,8,9,172.24,7,48.38,29.55,41.6,0,2,30.62,2.3,3,1566.12,9.16,2024-Q4,0
CUST-000144,36.0,Male,Malaysia,Johor Bahru,3.4,34.8,19.3,6.73,11.74,3,10,162.08,44,60.25,0.43,38.8,1,3,71.13,3.5,3,1699.32,13.68,2024-Q4,0
CUST-000145,37.0,Female,Singapore,Singapore,9.2,17.9,16.0,3.61,31.95,8,12,137.32,38,44.85,9.53,43.01,1,3,72.33,7.6,1,1700.48,13.58,2025-Q1,0
CUST-000146,36.0,Female,Indonesia,Bandung,6.9,2.3,11.4,9.22,45.33,5,6,141.46,55,80.41,8.47,66.95,1,2,42.05,3.0,3,934.64,13.54,2024-Q2,0
CUST-000147,20.0,Male,Indonesia,Bandung,7.3,5.5,13.1,3.29,36.44,6,6,75.94,36,28.85,15.65,55.91,2,4,50.9,12.3,2,520.18,18.0,2024-Q3,0
CUST-000148,33.0,Female,Singapore,Singapore,3.0,24.2,17.8,7.75,0.0,3,6,37.74,29,37.3,7.63,62.57,1,0,72.47,6.3,7,351.93,15.88,2025-Q2,0
CUST-000149,36.0,Female,Indonesia,Jakarta,3.0,19.0,1.2,8.83,25.19,4,15,49.79,23,33.44,9.79,68.85,2,2,27.37,6.5,6,808.68,35.6,2024-Q2,0
CUST-000150,29.0,Female,Indonesia,Jakarta,3.5,29.9,21.5,4.77,23.86,1,10,76.11,28,19.41,8.95,45.15,0,0,85.25,3.6,1,867.94,11.11,2025-Q2,0
CUST-000151,38.0,Male,Philippines,Davao,1.6,8.4,11.0,4.2,49.19,3,4,27.27,48,39.89,5.98,42.9,0,0,100.0,10.6,5,222.34,8.48,2024-Q2,0
CUST-000152,34.0,Female,Thailand,Bangkok,2.7,18.9,13.5,5.58,89.97,6,6,122.69,12,35.8,1.81,49.06,1,4,41.26,3.9,3,820.61,165.59,2024-Q2,0
CUST-000153,43.0,Female,Indonesia,Surabaya,2.4,18.1,13.5,3.77,40.68,3,16,113.19,7,18.26,12.84,60.67,0,1,97.42,6.8,2,1857.68,37.42,2024-Q1,0
CUST-000154,41.0,Female,Singapore,Singapore,5.6,16.9,13.8,6.39,14.04,7,8,120.65,10,32.89,8.57,88.01,3,3,69.98,3.1,2,1006.16,97.54,2024-Q4,1
CUST-000155,36.0,Female,Indonesia,Medan,6.3,14.9,6.1,3.71,34.79,4,9,148.7,63,64.59,15.54,47.0,2,0,51.17,4.7,6,1422.36,23.19,2025-Q2,0
CUST-000156,19.0,Male,Malaysia,Penang,4.1,15.1,14.9,3.89,38.21,5,5,33.37,31,25.78,6.82,18.68,2,4,82.11,3.7,1,223.21,51.18,2024-Q1,0
CUST-000157,54.0,Female,Indonesia,Jakarta,1.4,19.4,17.6,7.37,53.13,3,10,58.21,25,10.01,28.98,15.57,2,1,0.0,5.3,2,679.15,34.46,2024-Q4,0
CUST-000158,32.0,Female,Malaysia,Penang,8.1,20.4,1.7,7.54,62.84,5,12,47.59,30,46.51,12.23,72.6,0,2,21.87,2.0,5,678.89,68.21,2025-Q1,0
CUST-000159,33.0,Female,Malaysia,Penang,4.7,20.0,6.2,5.27,65.82,5,5,65.73,70,22.57,34.92,69.25,0,1,27.7,5.1,2,346.97,38.62,2025-Q2,0
CUST-000160,30.0,Female,Philippines,Manila,3.3,27.6,19.4,1.88,48.74,3,9,60.94,7,27.3,3.35,65.14,0,2,52.08,9.9,2,601.75,83.4,2024-Q4,0
CUST-000161,29.0,Male,Indonesia,Jakarta,3.8,8.4,18.3,8.93,37.98,5,7,27.36,70,49.2,11.74,60.38,3,0,64.17,6.4,2,260.31,54.96,2024-Q4,0
CUST-000162,51.0,Male,Thailand,Chiang Mai,0.9,3.5,15.8,4.88,67.67,6,8,131.62,17,14.61,23.55,29.84,1,1,46.58,4.7,2,1120.11,28.57,2024-Q3,0
CUST-000163,49.0,Female,Indonesia,Bandung,2.4,26.1,9.9,11.16,31.05,4,5,188.62,76,23.95,3.32,64.62,1,1,40.63,6.5,4,989.99,5.43,2025-Q1,0
CUST-000164,39.0,Female,Indonesia,Bandung,5.9,10.5,18.3,5.67,39.09,7,7,60.06,127,16.68,5.41,92.32,0,1,56.7,6.8,2,465.45,17.86,2025-Q2,0
CUST-000165,33.0,Female,Singapore,Singapore,0.8,15.0,6.8,6.34,33.13,3,7,63.57,33,15.85,26.33,58.54,0,4,49.19,5.1,2,459.52,26.34,2024-Q1,0
CUST-000166,41.0,Female,Indonesia,Bandung,0.8,13.1,13.2,4.92,0.0,6,6,142.98,25,25.89,28.2,56.74,0,3,40.72,4.7,1,895.29,19.42,2024-Q2,0
CUST-000167,35.0,Male,Philippines,Cebu,4.8,12.9,6.2,6.61,63.44,7,5,86.39,96,12.08,12.01,49.52,1,1,50.53,7.4,5,523.61,12.78,2024-Q1,0
CUST-000168,32.0,Male,Philippines,Manila,3.7,6.3,13.0,14.69,51.51,6,9,122.43,18,14.62,11.09,28.92,1,5,76.01,6.7,3,1174.45,39.72,2025-Q1,0
CUST-000169,38.0,Male,Indonesia,Bandung,0.8,13.4,7.8,5.13,0.0,5,6,51.5,35,37.24,25.66,55.72,1,0,84.44,10.0,1,403.52,78.54,2024-Q3,0
CUST-000170,29.0,Male,Thailand,Phuket,2.2,23.2,18.5,9.19,58.04,3,11,125.85,27,58.17,6.62,59.45,2,2,71.6,1.8,5,1494.85,124.06,2024-Q1,0
CUST-000171,37.0,Female,Indonesia,Surabaya,3.3,18.0,16.6,6.23,31.93,6,10,111.78,41,34.18,17.25,26.85,4,3,16.03,3.6,2,1207.11,107.19,2024-Q3,0
CUST-000172,36.0,Female,Singapore,Singapore,3.0,22.0,10.6,8.93,57.77,3,7,70.22,18,45.24,5.14,61.76,2,2,91.27,1.8,3,550.82,14.04,2024-Q4,1
CUST-000173,41.0,Male,Indonesia,Surabaya,3.5,14.0,20.5,1.17,39.52,3,9,87.69,57,71.84,4.12,69.76,3,4,8.57,6.0,1,859.14,4.17,2025-Q2,0
CUST-000174,27.0,Female,Thailand,Phuket,2.1,25.2,8.3,10.86,10.85,3,8,27.95,42,60.61,25.14,69.34,1,0,47.98,0.6,4,364.61,4.55,2024-Q2,0
CUST-000175,42.0,Female,Indonesia,Surabaya,3.2,13.9,13.8,6.85,38.53,7,8,77.28,41,14.51,3.31,44.11,2,1,36.95,4.0,2,633.34,18.19,2024-Q3,0
CUST-000176,24.0,Male,Indonesia,Jakarta,4.1,1.1,10.3,5.33,20.03,3,5,91.44,47,43.27,2.98,57.16,2,1,85.35,9.6,3,538.92,33.89,2025-Q2,0
CUST-000177,28.0,Male,Indonesia,Bandung,3.9,20.5,18.5,8.26,13.54,5,8,71.5,17,62.85,20.19,45.96,1,2,53.45,8.7,2,683.15,9.79,2024-Q2,0
CUST-000178,28.0,Female,Thailand,Chiang Mai,2.1,24.1,17.9,6.36,55.34,9,11,56.26,59,13.89,5.11,55.92,0,3,54.0,2.4,3,696.83,30.8,2024-Q1,0
CUST-000179,22.0,Female,Thailand,Chiang Mai,4.3,13.5,21.8,3.13,45.83,7,6,192.4,11,34.19,24.18,86.74,1,1,44.99,8.5,2,1201.4,72.65,2024-Q3,0
CUST-000180,45.0,Male,Malaysia,Kuala Lumpur,1.3,27.6,14.5,1.0,67.95,3,9,178.24,37,34.3,29.21,75.56,3,2,30.95,5.4,3,1665.22,5.86,2024-Q3,0
CUST-000181,23.0,Female,Thailand,Bangkok,1.7,11.2,1.0,10.57,30.11,2,7,92.07,89,24.96,1.71,64.34,1,0,14.01,7.0,2,712.56,6.11,2024-Q1,0
CUST-000182,26.0,Female,Thailand,Chiang Mai,4.8,23.4,11.4,5.44,18.74,3,13,109.86,15,29.14,6.92,57.15,0,1,51.96,7.7,3,1471.9,93.15,2025-Q2,0
CUST-000183,48.0,Female,Singapore,Singapore,4.3,32.0,23.4,4.47,50.78,8,10,33.18,26,63.11,30.23,35.44,3,1,50.58,4.5,3,408.95,37.31,2024-Q2,0
CUST-000184,28.0,Male,Indonesia,Medan,2.3,18.3,12.1,4.66,21.33,6,10,48.55,32,21.49,10.37,72.67,3,1,46.11,2.2,1,551.72,26.52,2024-Q3,0
CUST-000185,32.0,Female,Philippines,Davao,1.6,16.2,2.5,9.66,31.8,1,7,69.7,36,22.45,15.91,27.27,0,3,48.5,1.7,1,598.51,16.96,2024-Q2,0
CUST-000186,23.0,Male,Malaysia,Johor Bahru,1.8,17.2,16.7,4.77,48.5,6,6,50.25,29,29.94,30.03,43.16,3,3,63.17,10.0,3,410.8,24.49,2024-Q1,0
CUST-000187,43.0,Female,Indonesia,Jakarta,4.0,31.0,17.1,7.61,35.48,8,9,156.46,71,18.24,5.37,92.91,1,1,36.54,4.6,4,1468.41,17.65,2025-Q2,0
CUST-000188,43.0,Female,Indonesia,Bandung,3.5,21.2,9.6,5.16,28.23,6,11,63.87,8,19.09,8.73,27.58,1,2,41.55,6.6,5,760.06,39.7,2024-Q4,0
CUST-000189,42.0,Female,Malaysia,Penang,1.6,35.2,12.5,2.86,9.95,4,9,46.32,81,32.43,22.78,29.18,0,1,96.47,3.8,2,500.79,35.95,2024-Q2,0
CUST-000190,40.0,Male,Indonesia,Bandung,4.3,20.2,8.9,8.25,56.74,5,10,270.68,29,26.85,16.24,48.82,0,2,72.59,4.3,4,2816.78,30.58,2024-Q2,0
CUST-000191,35.0,Female,Thailand,Chiang Mai,2.2,12.8,17.1,8.76,30.63,1,10,248.23,62,33.85,5.85,74.54,0,2,52.07,3.1,5,2569.19,53.06,2025-Q1,0
CUST-000192,28.0,Female,Indonesia,Bandung,1.3,13.3,14.3,4.3,50.36,5,8,134.76,60,18.45,6.73,59.24,1,2,28.38,2.2,3,1135.57,29.61,2024-Q1,0
CUST-000193,25.0,Female,Indonesia,Jakarta,2.0,18.5,7.0,5.91,47.72,4,6,30.93,29,29.04,13.21,30.59,1,4,62.7,4.5,2,223.36,20.13,2024-Q2,1
CUST-000194,48.0,Female,Philippines,Davao,2.9,1.7,13.9,6.24,59.83,7,5,202.72,24,21.52,15.44,38.31,1,1,29.69,0.9,2,1100.93,20.69,2024-Q1,0
CUST-000195,42.0,Female,Indonesia,Medan,4.2,14.2,9.6,7.11,33.29,7,12,198.71,115,17.0,7.19,56.66,0,3,19.92,4.7,1,2449.73,63.37,2024-Q4,0
CUST-000196,26.0,Female,Indonesia,Jakarta,4.0,14.4,22.8,10.93,31.05,2,16,34.74,113,54.43,14.36,81.54,1,3,79.67,3.9,4,618.98,56.31,2024-Q1,0
CUST-000197,34.0,Female,Malaysia,Penang,2.5,19.9,19.4,5.19,15.83,3,6,25.9,41,32.24,15.06,20.8,1,0,95.6,2.5,2,220.59,25.78,2025-Q2,0
CUST-000198,31.0,Male,Philippines,Cebu,3.1,33.5,13.3,5.17,27.15,3,16,66.4,71,66.39,27.56,22.1,1,2,18.92,0.0,4,1141.55,10.25,2024-Q1,0
CUST-000199,22.0,Female,Indonesia,Medan,2.4,18.4,14.5,5.56,44.82,3,8,109.89,34,45.91,21.42,91.97,3,2,44.97,2.4,1,973.4,4.72,2024-Q2,0
CUST-000200,36.0,Female,Indonesia,Medan,1.6,2.6,20.1,3.64,21.66,9,5,197.32,29,62.83,18.14,57.66,1,2,57.07,8.9,2,1064.48,55.7,2025-Q2,0
CUST-000201,29.0,Female,Philippines,Cebu,2.6,10.7,13.0,1.69,44.32,3,8,31.94,44,32.21,5.45,49.16,1,1,41.92,9.4,5,399.04,9.56,2024-Q4,0
CUST-000202,24.0,Female,Thailand,Phuket,0.6,20.1,18.6,6.33,67.35,6,8,243.9,19,54.43,35.38,62.88,4,1,60.64,1.7,4,2060.03,9.75,2024-Q4,0
CUST-000203,18.0,Female,Singapore,Singapore,6.4,18.7,22.9,7.32,29.1,1,11,35.85,17,46.19,2.45,38.28,1,2,66.4,7.8,2,470.52,16.44,2025-Q2,0
CUST-000204,17.0,Female,Indonesia,Medan,3.0,31.0,11.1,6.01,11.71,6,4,145.02,92,8.39,24.35,88.33,3,3,61.29,6.5,2,637.46,3.07,2025-Q2,0
CUST-000205,30.0,Female,Indonesia,Medan,3.6,25.7,23.9,5.84,29.73,1,7,88.57,57,47.19,1.96,45.49,1,0,31.24,7.7,5,680.47,16.78,2024-Q1,0
CUST-000206,33.0,Male,Indonesia,Bandung,1.6,25.4,22.1,3.75,9.55,3,12,179.57,22,15.83,14.96,47.43,1,4,46.03,4.6,7,2180.6,51.0,2025-Q1,0
CUST-000207,24.0,Male,Indonesia,Medan,3.0,16.3,15.5,6.63,64.68,6,10,110.68,60,52.64,18.62,53.13,0,4,42.38,2.3,5,1105.45,34.51,2025-Q1,0
CUST-000208,41.0,Male,Malaysia,Penang,3.4,26.8,11.3,6.42,39.7,4,8,86.83,30,70.15,13.53,40.28,2,3,35.25,5.0,2,820.5,32.21,2025-Q1,0
CUST-000209,33.0,Male,Indonesia,Jakarta,2.3,10.8,15.4,7.19,23.43,3,5,130.94,33,54.98,19.5,8.62,1,7,31.48,3.5,1,731.81,14.69,2024-Q4,0
CUST-000210,40.0,Male,Singapore,Singapore,2.4,25.7,12.5,6.81,26.8,3,13,58.25,24,16.47,14.93,74.31,1,0,48.74,13.9,4,791.36,54.12,2024-Q1,0
CUST-000211,32.0,Other,Malaysia,Johor Bahru,1.0,15.7,9.2,6.98,14.36,4,7,84.24,46,24.0,2.18,31.63,0,2,7.52,3.0,2,672.19,43.07,2025-Q2,0
CUST-000212,25.0,Female,Malaysia,Johor Bahru,7.7,6.4,17.2,9.3,58.22,2,9,42.94,52,41.29,7.1,28.58,2,1,26.74,9.0,3,415.64,5.36,2024-Q2,0
CUST-000213,35.0,Female,Indonesia,Bandung,1.6,22.7,7.9,7.43,74.74,9,4,134.63,34,38.9,15.27,88.53,1,5,100.0,7.2,1,644.09,39.09,2025-Q1,0
CUST-000214,20.0,Female,Philippines,Cebu,1.8,29.2,12.0,7.2,8.12,1,8,171.98,17,23.94,8.97,38.36,0,2,45.28,6.7,2,1460.56,2.92,2024-Q1,0
CUST-000215,40.0,Male,Malaysia,Penang,6.7,14.7,12.0,1.64,58.87,8,7,115.47,61,13.88,30.17,70.0,1,2,10.73,9.9,4,885.22,15.55,2024-Q3,0
CUST-000216,24.0,Female,Malaysia,Kuala Lumpur,3.7,30.5,5.8,8.63,33.08,4,14,101.55,24,8.1,3.5,79.08,1,1,100.0,5.9,1,1557.89,39.89,2024-Q4,0
CUST-000217,44.0,Female,Indonesia,Medan,4.2,4.8,18.0,5.26,63.35,3,5,76.35,54,24.79,12.88,74.06,2,2,54.91,2.4,3,438.07,50.39,2024-Q4,0
CUST-000218,30.0,Female,Indonesia,Jakarta,0.9,8.4,12.6,6.2,1.32,5,10,337.75,93,21.04,11.69,52.56,1,2,20.3,5.0,2,3404.29,6.52,2024-Q3,0
CUST-000219,46.0,Male,Thailand,Chiang Mai,3.0,16.8,21.8,2.82,42.51,5,8,88.22,93,30.68,30.4,38.86,1,1,64.64,5.9,4,769.69,13.76,2024-Q1,0
CUST-000220,22.0,Female,Indonesia,Jakarta,0.9,15.0,12.5,11.22,29.84,4,8,38.07,15,63.14,2.86,75.38,0,4,59.62,7.4,2,379.47,64.78,2024-Q3,0
CUST-000221,27.0,Female,Indonesia,Surabaya,1.4,12.7,11.6,1.0,51.18,1,7,122.73,27,32.02,18.6,80.07,0,1,40.84,7.1,4,924.41,40.95,2024-Q4,0
CUST-000222,38.0,Male,Singapore,Singapore,8.4,19.1,8.6,9.72,39.22,3,8,92.79,49,50.19,14.12,90.81,2,1,28.64,1.6,5,795.38,41.55,2024-Q3,0
CUST-000223,47.0,Male,Malaysia,Johor Bahru,1.2,13.8,14.2,7.06,38.45,7,7,281.86,73,45.49,27.3,42.46,1,2,29.41,5.9,5,2080.86,188.43,2024-Q1,0
CUST-000224,52.0,Male,Thailand,Chiang Mai,4.1,15.1,14.3,1.24,35.88,2,5,89.4,13,32.16,14.6,29.33,0,7,66.14,4.0,2,551.03,13.77,2024-Q2,0
CUST-000225,34.0,Male,Indonesia,Surabaya,1.3,20.2,18.5,11.09,69.25,5,9,42.68,78,23.61,6.11,59.71,0,3,52.98,10.4,1,485.23,72.72,2024-Q4,0
CUST-000226,54.0,Male,Thailand,Phuket,1.5,12.7,14.4,7.28,34.5,3,9,228.96,52,36.63,5.8,62.6,1,0,63.26,8.1,3,2148.2,19.4,2024-Q2,0
CUST-000227,31.0,Female,Indonesia,Medan,11.5,17.2,26.6,1.0,55.29,3,7,106.26,83,11.3,12.13,78.79,1,1,84.63,7.1,3,867.53,23.66,2024-Q1,0
CUST-000228,46.0,Male,Singapore,Singapore,2.5,12.8,16.7,4.94,50.57,5,8,65.77,14,53.29,5.29,17.71,0,2,41.68,1.4,3,564.8,54.53,2024-Q1,0
CUST-000229,24.0,Female,Malaysia,Johor Bahru,0.9,8.4,8.1,7.34,55.78,1,13,311.71,30,24.83,25.38,76.13,0,3,92.59,6.5,2,4151.56,40.89,2024-Q2,0
CUST-000230,39.0,Male,Indonesia,Jakarta,4.2,24.1,7.6,10.28,17.7,6,8,88.49,51,59.09,18.3,54.07,3,1,47.22,5.0,3,791.75,9.95,2024-Q4,0
CUST-000231,15.0,Female,Indonesia,Surabaya,5.7,31.7,17.2,4.98,52.14,4,6,66.26,37,48.7,2.15,14.73,2,0,67.77,8.4,4,472.25,15.23,2024-Q1,0
CUST-000232,22.0,Female,Indonesia,Medan,4.4,26.5,7.9,1.0,44.74,4,11,152.14,34,62.19,17.9,32.65,2,2,45.64,2.4,2,1751.68,24.23,2025-Q2,0
CUST-000233,39.0,Female,Thailand,Bangkok,2.4,20.7,17.6,9.65,14.21,8,8,152.74,9,71.27,14.24,61.54,0,1,69.86,4.4,2,1238.74,20.03,2024-Q3,0
CUST-000234,20.0,Male,Malaysia,Johor Bahru,2.4,12.9,19.4,7.25,33.75,4,6,149.19,32,36.98,11.42,71.63,1,2,100.0,0.3,5,960.56,95.69,2024-Q4,0
CUST-000235,39.0,Female,Thailand,Bangkok,1.8,15.7,19.5,1.0,83.89,7,5,188.73,15,35.84,8.99,51.7,2,3,96.41,4.7,5,991.23,97.26,2024-Q4,0
CUST-000236,44.0,Male,Philippines,Davao,1.1,26.5,8.8,6.86,30.16,5,11,31.66,132,57.56,7.07,68.7,1,1,77.74,6.9,4,400.49,20.29,2024-Q2,0
CUST-000237,28.0,Male,Singapore,Singapore,3.3,0.0,19.5,7.12,30.65,1,6,142.53,53,25.19,7.27,58.14,1,2,67.49,7.3,1,884.04,148.23,2025-Q1,0
CUST-000238,23.0,Male,Philippines,Cebu,2.3,15.1,15.9,5.19,47.01,9,6,94.14,189,18.1,8.57,78.76,3,0,26.62,5.5,2,573.53,11.5,2024-Q4,0
CUST-000239,29.0,Female,Indonesia,Surabaya,1.0,23.9,10.4,3.93,27.18,5,6,97.02,27,19.1,22.0,22.34,2,1,37.19,8.5,3,643.35,1.61,2024-Q3,0
CUST-000240,23.0,Male,Indonesia,Medan,2.6,8.9,13.0,4.48,40.81,4,7,68.19,36,64.84,44.39,46.31,1,5,24.72,5.6,2,585.8,47.76,2024-Q1,0
CUST-000241,33.0,Male,Philippines,Manila,1.6,21.4,16.8,5.19,29.02,11,13,71.43,94,15.13,29.84,62.38,0,3,22.44,1.4,2,992.89,23.24,2025-Q2,0
CUST-000242,35.0,Female,Philippines,Cebu,3.2,21.0,10.0,6.89,46.05,2,8,78.69,35,44.52,23.17,62.68,0,2,55.21,4.4,4,728.78,13.25,2024-Q4,0
CUST-000243,31.0,Female,Indonesia,Medan,3.0,6.4,15.8,7.97,36.76,3,10,97.06,101,62.95,41.85,47.05,2,5,39.19,4.7,3,1004.94,8.42,2024-Q1,0
CUST-000244,52.0,Female,Singapore,Singapore,2.1,18.7,22.7,1.0,77.04,5,7,26.9,118,29.43,7.18,18.42,0,0,77.17,3.4,2,263.98,33.46,2025-Q1,0
CUST-000245,26.0,Male,Malaysia,Kuala Lumpur,2.6,13.1,19.8,6.64,38.92,7,7,133.73,43,60.85,17.66,35.71,0,1,55.53,0.0,3,1010.43,68.91,2024-Q4,1
CUST-000246,49.0,Male,Philippines,Davao,2.8,21.3,14.5,7.22,33.55,4,10,154.29,89,30.91,6.94,32.51,1,1,52.24,4.1,1,1629.09,5.35,2024-Q4,0
CUST-000247,23.0,Female,Malaysia,Kuala Lumpur,4.8,23.4,15.4,6.42,58.59,4,9,116.51,69,53.41,0.51,81.46,1,2,73.51,0.1,4,1114.9,119.98,2025-Q2,0
CUST-000248,35.0,Male,Indonesia,Surabaya,2.6,21.2,10.8,4.99,10.18,6,5,124.57,9,25.65,7.33,36.97,2,0,41.96,7.4,1,683.2,41.13,2025-Q2,0
CUST-000249,47.0,Female,Indonesia,Surabaya,1.9,18.6,10.9,9.55,71.83,6,12,153.14,101,48.49,30.0,39.37,1,2,30.49,6.6,3,1832.4,13.25,2024-Q4,0
CUST-000250,46.0,Male,Indonesia,Surabaya,2.2,20.3,4.8,9.36,18.23,3,9,102.5,61,25.05,7.67,44.06,2,4,70.34,5.0,5,999.1,20.45,2024-Q1,0
CUST-000251,29.0,Female,Malaysia,Johor Bahru,7.3,8.6,15.5,5.08,61.85,9,3,299.43,43,55.58,15.42,44.67,0,1,94.66,1.9,2,935.19,54.09,2025-Q2,0
CUST-000252,40.0,Female,Philippines,Cebu,1.4,17.8,18.1,5.79,67.13,5,11,90.18,39,37.92,24.22,69.3,1,6,15.94,2.7,4,1145.34,8.59,2024-Q1,0
CUST-000253,39.0,Female,Singapore,Singapore,2.3,11.6,13.6,7.93,27.48,6,9,153.92,127,15.77,19.17,69.77,2,3,38.48,5.7,5,1484.06,10.54,2024-Q4,0
CUST-000254,28.0,Male,Indonesia,Jakarta,2.3,26.3,8.7,9.21,29.41,5,6,55.04,40,35.67,5.63,45.02,0,4,70.09,3.0,4,478.39,6.24,2025-Q1,0
CUST-000255,41.0,Female,Indonesia,Bandung,2.4,23.5,14.4,3.96,35.82,10,6,83.63,56,40.1,0.51,44.2,0,6,60.0,0.8,3,557.11,76.95,2024-Q3,0
CUST-000256,54.0,Male,Malaysia,Penang,0.7,23.4,22.1,3.38,50.43,3,5,165.63,77,52.39,0.39,69.72,1,1,18.17,0.0,3,903.71,19.6,2025-Q2,0
CUST-000257,39.0,Female,Philippines,Davao,1.1,31.7,19.4,6.69,18.04,5,10,82.15,67,41.31,27.37,19.5,2,2,38.25,4.2,3,901.41,74.5,2025-Q2,0
CUST-000258,40.0,Male,Indonesia,Medan,2.2,15.4,13.8,3.19,35.82,5,8,66.14,37,35.83,9.98,64.55,1,1,69.81,0.9,4,561.33,11.27,2025-Q2,0
CUST-000259,41.0,Male,Indonesia,Bandung,1.8,13.6,26.3,1.14,31.73,7,9,108.72,135,18.3,1.04,58.63,2,0,67.33,6.7,3,1059.82,23.57,2025-Q1,0
CUST-000260,18.0,Male,Malaysia,Johor Bahru,3.2,15.2,30.2,3.95,14.97,3,6,92.16,16,46.97,14.34,62.38,3,2,45.26,2.2,2,609.54,81.84,2024-Q2,1
CUST-000261,39.0,Female,Indonesia,Jakarta,5.2,5.2,11.1,7.04,17.1,7,9,54.04,65,41.96,7.04,37.98,3,1,62.72,8.3,3,581.94,17.07,2025-Q1,0
CUST-000262,23.0,Male,Philippines,Manila,3.4,5.8,12.5,9.88,40.56,9,12,72.91,31,65.77,16.01,69.3,2,2,0.0,12.4,3,975.82,84.45,2024-Q3,0
CUST-000263,28.0,Male,Indonesia,Jakarta,2.9,23.0,18.2,4.23,40.21,5,11,101.5,50,6.35,15.31,66.06,1,2,52.83,1.9,5,1129.45,18.53,2024-Q4,0
CUST-000264,58.0,Female,Indonesia,Medan,3.6,6.8,8.5,5.69,22.72,1,3,23.69,47,19.58,16.69,74.93,1,3,59.75,0.0,4,184.31,37.15,2025-Q1,0
CUST-000265,31.0,Male,Thailand,Bangkok,3.0,9.4,19.1,6.39,39.58,5,9,92.2,31,86.53,8.05,43.15,1,1,22.69,0.9,1,980.62,7.75,2025-Q1,0
CUST-000266,26.0,Female,Indonesia,Surabaya,2.6,17.2,14.6,4.38,25.06,5,9,54.72,86,3.78,10.99,42.02,2,1,70.17,5.5,4,542.59,17.0,2024-Q2,0
CUST-000267,47.0,Female,Indonesia,Medan,4.7,14.7,16.2,4.18,64.14,5,8,78.01,77,20.33,8.99,55.0,0,4,49.82,0.0,3,735.0,301.63,2024-Q2,0
CUST-000268,24.0,Male,Indonesia,Medan,2.2,25.1,10.5,6.84,35.94,5,8,44.75,22,18.52,3.01,59.8,0,5,39.35,4.6,3,405.44,14.33,2024-Q1,0
CUST-000269,29.0,Female,Indonesia,Medan,1.1,18.5,9.3,3.01,59.95,8,9,73.84,140,11.7,8.77,61.09,0,0,48.91,0.9,2,829.68,44.51,2024-Q4,0
CUST-000270,48.0,Female,Indonesia,Jakarta,1.8,11.6,2.1,4.08,4.15,4,9,241.81,37,26.91,14.45,53.9,1,2,0.0,4.3,1,2253.65,8.37,2024-Q1,0
CUST-000271,34.0,Male,Indonesia,Bandung,1.6,25.8,22.9,5.49,44.46,3,12,51.37,54,53.33,21.09,76.65,1,3,68.8,4.1,2,605.51,22.03,2024-Q2,0
CUST-000272,17.0,Female,Indonesia,Surabaya,8.5,23.8,19.6,6.81,49.92,6,7,62.33,14,71.81,9.35,47.22,2,2,80.21,6.4,5,561.91,76.11,2025-Q1,0
CUST-000273,40.0,Male,Indonesia,Surabaya,5.4,6.7,18.0,2.21,35.24,4,5,73.17,44,49.12,32.68,38.18,1,2,75.13,5.4,5,460.73,21.83,2025-Q2,0
CUST-000274,30.0,Female,Malaysia,Penang,2.9,20.0,16.1,5.67,27.22,1,4,27.83,73,1.06,4.82,62.49,2,0,36.29,3.0,4,226.24,26.93,2025-Q1,0
CUST-000275,51.0,Female,Malaysia,Penang,1.6,12.3,1.0,2.77,34.92,3,7,34.44,20,67.08,4.57,67.9,3,4,58.7,0.3,3,256.42,14.21,2024-Q1,0
CUST-000276,27.0,Male,Indonesia,Bandung,4.6,12.1,9.5,4.29,52.85,3,7,121.18,44,41.26,11.74,81.33,1,2,82.86,9.3,3,948.33,4.3,2024-Q4,0
